date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:36	26651/26651	---M-Z	200	added ('OK')	text/css	etag:%22681b-5677d99c-500911;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/fonts/font-awesome/css/font-awesome.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/fonts/font-awesome/css/font-awesome.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:36	53431/53431	---M-Z	200	added ('OK')	text/css	etag:%22d0b7-5677d89c-50114d;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/css/animate.min.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/css/animate.min.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:37	5026/5026	---M-Z	200	added ('OK')	text/css	etag:%2213a2-5677d964-501130;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/perfect-scrollbar/perfect-scrollbar.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:37	468/468	---M-Z	200	added ('OK')	text/css	etag:%221d4-5677daec-500fc6;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/morris-chart/css/morris.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/morris-chart/css/morris.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:38	29829/29829	---M-Z	200	added ('OK')	text/css	etag:%227485-5677dab8-500925;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:38	3847/3847	---M-Z	200	added ('OK')	text/css	etag:%22f07-5677db12-50098c;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/graph.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/graph.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:39	2135/2135	---M-Z	200	added ('OK')	text/css	etag:%22857-5677db12-50098e;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/detail.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/detail.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:40	1327/1327	---M-Z	200	added ('OK')	text/css	etag:%2252f-5677db12-50098d;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/legend.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/legend.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:40	3878/3878	---M-Z	200	added ('OK')	text/css	etag:%22f26-5677db12-50098a;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/extensions.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/extensions.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:40	6102/6102	---M-Z	200	added ('OK')	text/css	etag:%2217d6-5677db16-50098b;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/rickshaw.min.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/rickshaw.min.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:41	290/290	---MCZ	200	added ('OK')	text/css	etag:%22122-5677db14-500989;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/lines.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/rickshaw-chart/css/lines.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:42	1517/1517	---M-Z	200	added ('OK')	text/css	etag:%225ed-5677dc9c-500a61;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/plugins/icheck/skins/minimal/white.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/plugins/icheck/skins/minimal/white.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:43	205345/205345	---M-Z	200	added ('OK')	text/css	etag:%2232221-58485e48-50114c;gz%22	http://jaybabani.com/ultra-admin-html/preview/assets/css/style.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/css/style.css	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:43	0/0	---M--	200	added ('OK')	text/css	etag:%220-5677d89c-50114a;;;%22	http://jaybabani.com/ultra-admin-html/preview/assets/css/responsive.css	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/assets/css/responsive.17.delayed	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:43	4221/4221	---M--	200	added ('OK')	image/png	etag:%22107d-5677e18e-5012ae;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/avatar-1.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/avatar-1.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:43	4805/4805	---M--	200	added ('OK')	image/png	etag:%2212c5-5677e18e-5012b8;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/avatar-2.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/avatar-2.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:44	4798/4798	---M--	200	added ('OK')	image/png	etag:%2212be-5677e18e-5012aa;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/avatar-3.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/avatar-3.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:44	4346/4346	---M--	200	added ('OK')	image/png	etag:%2210fa-5677e190-5012b4;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/avatar-4.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/avatar-4.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:45	4741/4741	---M--	200	added ('OK')	image/png	etag:%221285-5677e190-5012ad;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/avatar-5.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/avatar-5.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:45	8045/8045	---M--	200	added ('OK')	image/png	etag:%221f6d-5677e198-5012b5;;;%22	http://jaybabani.com/ultra-admin-html/preview/data/profile/profile.png	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/data/profile/profile.png	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:46	6791/6791	---M-Z	200	added ('OK')	text/html	etag:%221a87-56a79ae0-5013f0;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-login.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-login.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:46	80956/80956	---M-Z	200	added ('OK')	text/html	etag:%2213c3c-56a79ae4-5011ec;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-profile.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-profile.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:47	59531/59531	---M-Z	200	added ('OK')	text/html	etag:%22e88b-56a79aa2-5011ed;gz%22	http://jaybabani.com/ultra-admin-html/preview/hospital.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/hospital.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:47	96174/96174	---M-Z	200	added ('OK')	text/html	etag:%22177ae-56a79a90-501390;gz%22	http://jaybabani.com/ultra-admin-html/preview/general.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/general.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:48	101979/101979	---M-Z	200	added ('OK')	text/html	etag:%2218e5b-56a79ac2-5013d2;gz%22	http://jaybabani.com/ultra-admin-html/preview/music.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/music.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:48	67018/67018	---M-Z	200	added ('OK')	text/html	etag:%22105ca-56a79a62-5011c8;gz%22	http://jaybabani.com/ultra-admin-html/preview/crm.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/crm.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:49	61661/61661	---M-Z	200	added ('OK')	text/html	etag:%22f0dd-56a79ad2-5013f9;gz%22	http://jaybabani.com/ultra-admin-html/preview/socialmedia.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/socialmedia.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:50	62044/62044	---M-Z	200	added ('OK')	text/html	etag:%22f25c-56a79a7e-5008fc;gz%22	http://jaybabani.com/ultra-admin-html/preview/freelancing.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/freelancing.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:51	68596/68596	---M-Z	200	added ('OK')	text/html	etag:%2210bf4-56a79b08-501160;gz%22	http://jaybabani.com/ultra-admin-html/preview/university.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/university.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:51	67723/67723	---M-Z	200	added ('OK')	text/html	etag:%221088b-56a79a78-50117d;gz%22	http://jaybabani.com/ultra-admin-html/preview/ecommerce.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ecommerce.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:51	61938/61938	---M-Z	200	added ('OK')	text/html	etag:%22f1f2-56a79a42-50138d;gz%22	http://jaybabani.com/ultra-admin-html/preview/blog.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/blog.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:52	115481/115481	---M-Z	200	added ('OK')	text/html	etag:%221c319-56a79b08-5011ca;gz%22	http://jaybabani.com/ultra-admin-html/preview/widgets.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/widgets.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:52	63120/63120	---M-Z	200	added ('OK')	text/html	etag:%22f690-56a79ad8-5011cd;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-calendar.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-calendar.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:53	86537/86537	---M-Z	200	added ('OK')	text/html	etag:%2215209-56a79aae-501178;gz%22	http://jaybabani.com/ultra-admin-html/preview/mail-inbox.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/mail-inbox.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:54	82694/82694	---M-Z	200	added ('OK')	text/html	etag:%2214306-56a79aea-50116c;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-typography.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-typography.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:54	120233/120233	---M-Z	200	added ('OK')	text/html	etag:%221d5a9-56a79ad6-5008ff;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-accordion.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-accordion.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:54	84208/84208	---M-Z	200	added ('OK')	text/html	etag:%22148f0-56a79ae4-5011b3;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-progress.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-progress.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:55	276554/276554	---M-Z	200	added ('OK')	text/html	etag:%224384a-56a79adc-50140b;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-icons.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-icons.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:55	82263/82263	---M-Z	200	added ('OK')	text/html	etag:%2214157-56a79ad6-50139c;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-buttons.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-buttons.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:56	124726/124726	---M-Z	200	added ('OK')	text/html	etag:%221e736-56a79ae0-5011aa;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-modals.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-modals.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:57	67411/67411	---M-Z	200	added ('OK')	text/html	etag:%2210753-56a79ae2-5011a9;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-notifications.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-notifications.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:57	85893/85893	---M-Z	200	added ('OK')	text/html	etag:%2214f85-56a79ae8-5011b4;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-tooltips.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-tooltips.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:58	70781/70781	---M-Z	200	added ('OK')	text/html	etag:%221147d-56a79ae6-5013dd;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-sortable.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-sortable.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:58	93570/93570	---M-Z	200	added ('OK')	text/html	etag:%2216d82-56a79ae2-5011dd;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-navbars.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-navbars.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:59	93775/93775	---M-Z	200	added ('OK')	text/html	etag:%2216e4f-56a79ad8-5013b8;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-extra.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-extra.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:33:59	69338/69338	---M-Z	200	added ('OK')	text/html	etag:%2210eda-56a79ad8-501387;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-carousel.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-carousel.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:00	65891/65891	---M-Z	200	added ('OK')	text/html	etag:%2210163-56a79aea-5013b0;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-tree.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-tree.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:00	73984/73984	---M-Z	200	added ('OK')	text/html	etag:%2212100-56a79ae2-50140f;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-panels.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-panels.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:01	78660/78660	---M-Z	200	added ('OK')	text/html	etag:%2213344-56a79adc-50139f;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-grids.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-grids.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:01	89644/89644	---M-Z	200	added ('OK')	text/html	etag:%2215e2c-56a79ae6-5011ee;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-tiles.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-tiles.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:02	162256/162256	---M-Z	200	added ('OK')	text/html	etag:%22279d0-56a79a7a-501200;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-elements.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-elements.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:03	67557/67557	---M-Z	200	added ('OK')	text/html	etag:%22107e5-56a79a7e-501189;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-wizard.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-wizard.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:03	76018/76018	---M-Z	200	added ('OK')	text/html	etag:%22128f2-56a79a7c-5011a6;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-validation.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-validation.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:03	64630/64630	---M-Z	200	added ('OK')	text/html	etag:%22fc76-56a79a7a-501392;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-fileupload.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-fileupload.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:04	75019/75019	---M-Z	200	added ('OK')	text/html	etag:%221250b-56a79a7a-50118e;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-editors.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-editors.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:04	78639/78639	---M-Z	200	added ('OK')	text/html	etag:%221332f-56a79a7c-501188;gz%22	http://jaybabani.com/ultra-admin-html/preview/form-masks.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/form-masks.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:05	73929/73929	---M-Z	200	added ('OK')	text/html	etag:%22120c9-56a79ae2-5013de;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-pricing.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-pricing.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:05	75360/75360	---M-Z	200	added ('OK')	text/html	etag:%2212660-56a79ae8-5013ca;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-timeline.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-timeline.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:06	71686/71686	---M-Z	200	added ('OK')	text/html	etag:%2211806-56a79ade-5013ae;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-invoice.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-invoice.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:06	73647/73647	---M-Z	200	added ('OK')	text/html	etag:%2211faf-56a79ae0-50118c;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-members.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-members.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:07	71563/71563	---M-Z	200	added ('OK')	text/html	etag:%221178b-56a79ada-5011fa;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-gallery.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-gallery.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:07	73831/73831	---M-Z	200	added ('OK')	text/html	etag:%2212067-56a79ae6-5013e4;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-search.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-search.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:08	64737/64737	---M-Z	200	added ('OK')	text/html	etag:%22fce1-56a79ad6-5013e9;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-blogs.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-blogs.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:08	100442/100442	---M-Z	200	added ('OK')	text/html	etag:%221885a-56a79ade-5013ea;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-imagecrop.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-imagecrop.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:09	81926/81926	---M-Z	200	added ('OK')	text/html	etag:%2214006-56a79ae8-5011db;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-tocify.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-tocify.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:09	84104/84104	---M-Z	200	added ('OK')	text/html	etag:%2214888-56a79ada-5011ea;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-faq.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-faq.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:10	6497/6497	---M-Z	200	added ('OK')	text/html	etag:%221961-56a79ad4-5011b2;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-404.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-404.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:10	6503/6503	---M-Z	200	added ('OK')	text/html	etag:%221967-56a79ad4-5013ed;gz%22	http://jaybabani.com/ultra-admin-html/preview/ui-500.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/ui-500.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
22:34:11	69735/69735	---M-Z	200	added ('OK')	text/html	etag:%2211067-56a79a46-5011f9;gz%22	http://jaybabani.com/ultra-admin-html/preview/charts-morris.html	C:/Users/Xeven/Downloads/Ultra%20Admin/jaybabani.com/ultra-admin-html/preview/charts-morris.html	(from http://jaybabani.com/ultra-admin-html/preview/index.html)
